GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	P28039	GO:0006631	fatty acid metabolic process	P
UniProtKB	P28039	GO:0006631	fatty acid metabolic process	P
UniProtKB	P28161	GO:0051122	hepoxilin biosynthetic process	P
UniProtKB	P28161	GO:0043651	linoleic acid metabolic process	P
UniProtKB	P28288	GO:0042760	very long-chain fatty acid catabolic process	P
UniProtKB	P28288	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P28288	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P28288	GO:0006633	fatty acid biosynthetic process	P
UniProtKB	P28288	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P28288	GO:0042760	very long-chain fatty acid catabolic process	P
UniProtKB	P28328	GO:0000038	very long-chain fatty acid metabolic process	P
UniProtKB	P28328	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P28328	GO:0000038	very long-chain fatty acid metabolic process	P
UniProtKB	P28328	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P28328	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P28329	GO:0006656	phosphatidylcholine biosynthetic process	P
UniProtKB	P28330	GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	P
UniProtKB	P28330	GO:0042758	long-chain fatty acid catabolic process	P
UniProtKB	P28330	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P28330	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P28330	GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	P
UniProtKB	P28330	GO:0044242	cellular lipid catabolic process	P
UniProtKB	P28332	GO:0042573	retinoic acid metabolic process	P
UniProtKB	P28332	GO:0042572	retinol metabolic process	P
UniProtKB	P29218	GO:0006661	phosphatidylinositol biosynthetic process	P
UniProtKB	P30041	GO:0046475	glycerophospholipid catabolic process	P
UniProtKB	P30084	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P30084	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P30084	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P30084	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P30084	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P30084	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P30084	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P30084	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P30153	GO:0006672	ceramide metabolic process	P
UniProtKB	P31327	GO:0019433	triglyceride catabolic process	P
UniProtKB	P31431	GO:0001523	retinoid metabolic process	P
UniProtKB	P32019	GO:0046856	phosphatidylinositol dephosphorylation	P
UniProtKB	P32019	GO:0046856	phosphatidylinositol dephosphorylation	P
UniProtKB	P32189	GO:0006641	triglyceride metabolic process	P
UniProtKB	P32189	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	P32189	GO:0006641	triglyceride metabolic process	P
UniProtKB	P33121	GO:0000038	very long-chain fatty acid metabolic process	P
UniProtKB	P33121	GO:0001676	long-chain fatty acid metabolic process	P
UniProtKB	P33121	GO:0043651	linoleic acid metabolic process	P
UniProtKB	P33121	GO:0036109	alpha-linolenic acid metabolic process	P
UniProtKB	P33121	GO:0001676	long-chain fatty acid metabolic process	P
UniProtKB	P33260	GO:0019373	epoxygenase P450 pathway	P
UniProtKB	P33260	GO:0042573	retinoic acid metabolic process	P
UniProtKB	P33261	GO:0019373	epoxygenase P450 pathway	P
UniProtKB	P33261	GO:0019373	epoxygenase P450 pathway	P
UniProtKB	P33261	GO:0097267	omega-hydroxylase P450 pathway	P
UniProtKB	P33261	GO:0016098	monoterpenoid metabolic process	P
UniProtKB	P33897	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P33897	GO:0042760	very long-chain fatty acid catabolic process	P
UniProtKB	P33897	GO:0030497	fatty acid elongation	P
UniProtKB	P33897	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P33897	GO:0042758	long-chain fatty acid catabolic process	P
UniProtKB	P33897	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	P
UniProtKB	P33897	GO:0043651	linoleic acid metabolic process	P
UniProtKB	P33897	GO:0036109	alpha-linolenic acid metabolic process	P
UniProtKB	P33897	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P33897	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P33897	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P33897	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P33897	GO:0042760	very long-chain fatty acid catabolic process	P
UniProtKB	P33897	GO:0042760	very long-chain fatty acid catabolic process	P
UniProtKB	P33897	GO:0042760	very long-chain fatty acid catabolic process	P
UniProtKB	P33897	GO:0042758	long-chain fatty acid catabolic process	P
UniProtKB	P34741	GO:0001523	retinoid metabolic process	P
UniProtKB	P34913	GO:0046839	phospholipid dephosphorylation	P
UniProtKB	P34913	GO:0046839	phospholipid dephosphorylation	P
UniProtKB	P34913	GO:0019373	epoxygenase P450 pathway	P
UniProtKB	P34913	GO:0042759	long-chain fatty acid biosynthetic process	P
UniProtKB	P35052	GO:0001523	retinoid metabolic process	P
UniProtKB	P35354	GO:0019371	cyclooxygenase pathway	P
UniProtKB	P35354	GO:0019371	cyclooxygenase pathway	P
UniProtKB	P35354	GO:0001516	prostaglandin biosynthetic process	P
UniProtKB	P35354	GO:0001516	prostaglandin biosynthetic process	P
UniProtKB	P35354	GO:0019372	lipoxygenase pathway	P
UniProtKB	P35354	GO:0019372	lipoxygenase pathway	P
UniProtKB	P35354	GO:0019371	cyclooxygenase pathway	P
UniProtKB	P35354	GO:0042759	long-chain fatty acid biosynthetic process	P
UniProtKB	P35354	GO:0042759	long-chain fatty acid biosynthetic process	P
UniProtKB	P35354	GO:0042759	long-chain fatty acid biosynthetic process	P
UniProtKB	P35354	GO:0019371	cyclooxygenase pathway	P
UniProtKB	P35354	GO:0001516	prostaglandin biosynthetic process	P
UniProtKB	P35503	GO:0042573	retinoic acid metabolic process	P
UniProtKB	P35558	GO:0046327	glycerol biosynthetic process from pyruvate	P
UniProtKB	P35558	GO:0019543	propionate catabolic process	P
UniProtKB	P35558	GO:0046327	glycerol biosynthetic process from pyruvate	P
UniProtKB	P35610	GO:0034435	cholesterol esterification	P
UniProtKB	P35610	GO:0034435	cholesterol esterification	P
UniProtKB	P35610	GO:0034435	cholesterol esterification	P
UniProtKB	P35610	GO:0034435	cholesterol esterification	P
UniProtKB	P35610	GO:0034435	cholesterol esterification	P
UniProtKB	P35790	GO:0006656	phosphatidylcholine biosynthetic process	P
UniProtKB	P35790	GO:0006646	phosphatidylethanolamine biosynthetic process	P
UniProtKB	P35790	GO:0006656	phosphatidylcholine biosynthetic process	P
UniProtKB	P35790	GO:0006646	phosphatidylethanolamine biosynthetic process	P
UniProtKB	P36269	GO:0006631	fatty acid metabolic process	P
UniProtKB	P36969	GO:0019372	lipoxygenase pathway	P
UniProtKB	P36969	GO:0019369	arachidonic acid metabolic process	P
UniProtKB	P36969	GO:0019372	lipoxygenase pathway	P
UniProtKB	P36969	GO:0042759	long-chain fatty acid biosynthetic process	P
UniProtKB	P36969	GO:0042759	long-chain fatty acid biosynthetic process	P
UniProtKB	P36969	GO:0042759	long-chain fatty acid biosynthetic process	P
UniProtKB	P36969	GO:0042759	long-chain fatty acid biosynthetic process	P
UniProtKB	P36969	GO:0006644	phospholipid metabolic process	P
UniProtKB	P37231	GO:0006631	fatty acid metabolic process	P
UniProtKB	P37268	GO:0045338	farnesyl diphosphate metabolic process	P
UniProtKB	P37287	GO:0006506	GPI anchor biosynthetic process	P
UniProtKB	P37287	GO:0006506	GPI anchor biosynthetic process	P
UniProtKB	P37287	GO:0016254	preassembly of GPI anchor in ER membrane	P
UniProtKB	P38117	GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	P
UniProtKB	P39877	GO:0006644	phospholipid metabolic process	P
UniProtKB	P39877	GO:0034638	phosphatidylcholine catabolic process	P
UniProtKB	P39877	GO:0035965	cardiolipin acyl-chain remodeling	P
UniProtKB	P39877	GO:0006644	phospholipid metabolic process	P
UniProtKB	P39877	GO:0006654	phosphatidic acid biosynthetic process	P
UniProtKB	P39877	GO:0036152	phosphatidylethanolamine acyl-chain remodeling	P
UniProtKB	P39877	GO:0036151	phosphatidylcholine acyl-chain remodeling	P
UniProtKB	P39877	GO:0036150	phosphatidylserine acyl-chain remodeling	P
UniProtKB	P39877	GO:0036149	phosphatidylinositol acyl-chain remodeling	P
UniProtKB	P39877	GO:0036148	phosphatidylglycerol acyl-chain remodeling	P
UniProtKB	P40394	GO:0042572	retinol metabolic process	P
UniProtKB	P40394	GO:0042573	retinoic acid metabolic process	P
UniProtKB	P40394	GO:0001523	retinoid metabolic process	P
UniProtKB	P40394	GO:0001523	retinoid metabolic process	P
UniProtKB	P40394	GO:0010430	fatty acid omega-oxidation	P
UniProtKB	P40939	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P40939	GO:0035965	cardiolipin acyl-chain remodeling	P
UniProtKB	P40939	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P40939	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P40939	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P40939	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P40939	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P40939	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P40939	GO:0035965	cardiolipin acyl-chain remodeling	P
UniProtKB	P41222	GO:0001516	prostaglandin biosynthetic process	P
UniProtKB	P41222	GO:0001516	prostaglandin biosynthetic process	P
UniProtKB	P41222	GO:0019371	cyclooxygenase pathway	P
UniProtKB	P41222	GO:0001516	prostaglandin biosynthetic process	P
UniProtKB	P41247	GO:0019433	triglyceride catabolic process	P
UniProtKB	P41247	GO:0019433	triglyceride catabolic process	P
UniProtKB	P42126	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P42126	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P42126	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P42126	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P42126	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P42330	GO:0006693	prostaglandin metabolic process	P
UniProtKB	P42330	GO:0001523	retinoid metabolic process	P
UniProtKB	P42330	GO:0019371	cyclooxygenase pathway	P
UniProtKB	P42330	GO:0016488	farnesol catabolic process	P
UniProtKB	P42330	GO:0006693	prostaglandin metabolic process	P
UniProtKB	P42330	GO:0006693	prostaglandin metabolic process	P
UniProtKB	P42330	GO:0042574	retinal metabolic process	P
UniProtKB	P42336	GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	P
UniProtKB	P42336	GO:0046854	phosphatidylinositol phosphate biosynthetic process	P
UniProtKB	P42336	GO:0006661	phosphatidylinositol biosynthetic process	P
UniProtKB	P42336	GO:0046854	phosphatidylinositol phosphate biosynthetic process	P
UniProtKB	P42338	GO:0046854	phosphatidylinositol phosphate biosynthetic process	P
UniProtKB	P42338	GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	P
UniProtKB	P42338	GO:0006661	phosphatidylinositol biosynthetic process	P
UniProtKB	P42356	GO:0046854	phosphatidylinositol phosphate biosynthetic process	P
UniProtKB	P42356	GO:0046854	phosphatidylinositol phosphate biosynthetic process	P
UniProtKB	P42356	GO:0006661	phosphatidylinositol biosynthetic process	P
UniProtKB	P42356	GO:0006661	phosphatidylinositol biosynthetic process	P
UniProtKB	P42356	GO:0006661	phosphatidylinositol biosynthetic process	P
UniProtKB	P42765	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P42765	GO:0006635	fatty acid beta-oxidation	P
UniProtKB	P43034	GO:0046469	platelet activating factor metabolic process	P
UniProtKB	P43155	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	P
UniProtKB	P43155	GO:0051791	medium-chain fatty acid metabolic process	P
UniProtKB	P43155	GO:0046459	short-chain fatty acid metabolic process	P
UniProtKB	P43155	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	P
UniProtKB	P43353	GO:0030148	sphingolipid biosynthetic process	P
UniProtKB	P45954	GO:0006631	fatty acid metabolic process	P
UniProtKB	P47712	GO:0046475	glycerophospholipid catabolic process	P
UniProtKB	P47712	GO:0019369	arachidonic acid metabolic process	P
UniProtKB	P47712	GO:0001516	prostaglandin biosynthetic process	P
UniProtKB	P47712	GO:0001516	prostaglandin biosynthetic process	P
UniProtKB	P47712	GO:0034638	phosphatidylcholine catabolic process	P
UniProtKB	P47712	GO:0034638	phosphatidylcholine catabolic process	P
UniProtKB	P47712	GO:0034638	phosphatidylcholine catabolic process	P
UniProtKB	P47712	GO:0034638	phosphatidylcholine catabolic process	P
UniProtKB	P47712	GO:0034638	phosphatidylcholine catabolic process	P
UniProtKB	P47712	GO:0034478	phosphatidylglycerol catabolic process	P
UniProtKB	P47712	GO:0006640	monoacylglycerol biosynthetic process	P
UniProtKB	P47712	GO:0036151	phosphatidylcholine acyl-chain remodeling	P
UniProtKB	P47712	GO:0019369	arachidonic acid metabolic process	P
UniProtKB	P47712	GO:0006654	phosphatidic acid biosynthetic process	P
